Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
264,Sierra Valley Center,Eastern Sierra Basin & Range,10/15/2024,289,0.13, ,0.00, ,399, ,7.0, ,79.3, ,28.4, ,51.9, ,94, ,21, ,53, ,35.3, ,3.4, ,80.7, ,55.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,10/16/2024,290,0.01, ,0.35, ,91, ,9.6,Y,58.3, ,33.0, ,44.2, ,100, ,78, ,97,Y,43.4,Y,3.6, ,87.4, ,54.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,10/17/2024,291,0.06, ,0.02, ,229, ,6.9, ,58.9, ,31.5, ,40.3, ,100, ,52, ,81, ,35.1, ,5.6, ,134.0, ,52.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,10/18/2024,292,0.11, ,0.00, ,394, ,4.4, ,51.9, ,25.1, ,38.8, ,85, ,29, ,55, ,24.0, ,8.6,Y,207.0,Y,49.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,10/19/2024,293,0.14, ,0.00, ,388, ,4.1, ,62.8, ,21.4, ,43.4, ,95, ,18, ,43, ,22.3, ,7.8, ,186.1, ,49.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,10/20/2024,294,0.11, ,0.00, ,380, ,4.2, ,70.4, ,21.9, ,45.3, ,94, ,14, ,40, ,22.7, ,3.5, ,84.9, ,49.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,10/21/2024,295,0.15, ,0.00, ,377, ,4.9, ,67.4, ,28.1, ,47.8, ,87, ,23, ,43, ,26.6, ,6.8, ,164.0, ,50.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,10/22/2024,296,0.11, ,0.00,H,347,H,5.3,H,69.2, ,21.2, ,43.5,H,98,H,24,H,55, ,28.3, ,4.3,H,102.3,H,49.6,H
264,Sierra Valley Center,Eastern Sierra Basin & Range,10/23/2024,297,0.14, ,0.00, ,358, ,5.5, ,70.9, ,23.5, ,46.7, ,99, ,23, ,50, ,29.3, ,7.7, ,184.7, ,49.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,10/24/2024,298,0.11, ,0.00, ,370, ,4.8, ,60.6, ,23.7, ,42.9, ,87, ,28, ,51, ,26.1, ,7.7, ,185.2, ,49.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,10/25/2024,299,0.07, ,0.00, ,266, ,4.7, ,71.6, ,19.0, ,40.0, ,99, ,19, ,56, ,25.5, ,3.1, ,75.5, ,48.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,10/26/2024,300,0.10, ,0.00, ,317, ,4.3, ,74.5, ,20.9, ,46.5, ,94, ,14, ,39, ,23.2, ,3.8, ,90.7, ,48.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,10/27/2024,301,0.13, ,0.00, ,364, ,7.4, ,64.0, ,44.5,Y,53.7, ,76, ,35, ,52, ,36.7, ,8.7,Y,209.7,Y,50.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,10/28/2024,302,0.07, ,0.00, ,325, ,5.9, ,52.1, ,27.2, ,39.5, ,100, ,45, ,71, ,31.0, ,6.7, ,159.7, ,49.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,10/29/2024,303,0.06, ,0.00, ,297, ,4.6, ,49.3, ,14.9, ,34.2, ,100, ,33, ,69, ,25.3, ,3.4, ,81.0, ,48.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,10/30/2024,304,0.06, ,0.00, ,176, ,3.6, ,52.3, ,10.8, ,32.6, ,97, ,26, ,57, ,19.2, ,5.4, ,129.9, ,45.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,10/31/2024,305,0.05, ,0.06, ,189, ,6.0, ,47.3, ,26.3, ,36.9, ,99, ,53, ,81, ,31.5, ,6.3, ,151.5, ,45.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/1/2024,306,0.08, ,0.00, ,266, ,4.9, ,54.3, ,16.4, ,34.9, ,100, ,30, ,71, ,26.4, ,5.6, ,133.2, ,44.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/2/2024,307,0.06, ,0.04, ,244, ,6.5, ,50.4, ,27.8, ,38.6, ,100, ,56, ,82, ,33.6, ,4.9, ,117.9, ,45.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/3/2024,308,0.08, ,0.00, ,292, ,4.9, ,49.5, ,21.5, ,35.6, ,99, ,41, ,69, ,26.4, ,5.6, ,135.6, ,45.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/4/2024,309,0.07, ,0.00, ,321, ,4.6, ,61.5, ,16.9, ,37.5, ,99, ,23, ,61, ,25.3, ,2.8, ,66.6, ,45.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/5/2024,310,0.08, ,0.00, ,274, ,4.0, ,52.2, ,22.4, ,37.6, ,99, ,18, ,52, ,21.7, ,5.0, ,119.8, ,45.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/6/2024,311,0.10, ,0.00, ,323, ,3.0, ,45.6, ,24.8, ,35.2, ,67, ,27, ,43, ,15.2, ,11.3,R,271.0,R,44.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/7/2024,312,0.11, ,0.00, ,316, ,2.5, ,56.7, ,15.7, ,36.7, ,71, ,12, ,34, ,11.0, ,7.2, ,173.9, ,43.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/8/2024,313,0.09, ,0.00, ,313, ,3.1, ,62.2, ,13.3, ,35.4, ,90, ,16, ,44, ,15.9, ,3.9, ,92.7, ,43.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/9/2024,314,0.08, ,0.00, ,287, ,4.1, ,64.3, ,14.3, ,38.3, ,92, ,23, ,53, ,22.5, ,3.6, ,86.2, ,43.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/10/2024,315,0.10, ,0.00, ,297, ,3.8, ,63.3, ,21.5, ,43.6, ,91, ,17, ,39, ,20.4, ,4.8, ,115.3, ,44.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/11/2024,316,0.05, ,0.19, ,121, ,5.3, ,53.8, ,32.0, ,38.7, ,99, ,31, ,66, ,28.5, ,7.6, ,181.5, ,43.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/12/2024,317,0.06, ,0.00, ,291, ,5.2, ,49.0, ,25.0, ,35.0, ,99, ,38, ,75, ,28.0, ,2.8, ,66.6, ,43.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/13/2024,318,0.08, ,0.02, ,215, ,5.3, ,54.8, ,21.6, ,36.4, ,99, ,28, ,72, ,28.3, ,9.1,Y,219.6,Y,42.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/14/2024,319,0.04, ,0.00, ,160, ,5.6, ,49.6, ,27.9, ,37.3, ,99, ,45, ,74, ,29.6, ,5.9, ,141.7, ,41.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/15/2024,320,0.02, ,0.05, ,96, ,5.2, ,39.1, ,23.6, ,32.0, ,100, ,63, ,84, ,27.9, ,3.6, ,86.1, ,41.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/16/2024,321,0.05, ,0.00, ,279, ,4.0, ,41.5, ,17.5, ,28.0, ,99, ,50, ,77, ,21.8, ,3.6, ,86.9, ,40.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/17/2024,322,0.04, ,0.02, ,171, ,5.8, ,52.9, ,16.4, ,36.4, ,99, ,56, ,80, ,30.8, ,6.1, ,147.5, ,40.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/18/2024,323,0.05, ,0.00, ,256, ,4.1, ,41.6, ,14.8, ,29.7, ,94, ,43, ,73, ,22.3, ,6.0, ,144.9, ,40.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/19/2024,324,0.03, ,0.00, ,155, ,3.2, ,41.5, ,9.2, ,26.8, ,97, ,36, ,65, ,16.7, ,3.1, ,73.2, ,38.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/20/2024,325,0.06, ,0.46, ,73, ,5.3, ,46.7, ,34.6, ,40.3, ,95, ,19, ,63, ,28.6, ,13.1,R,313.3,R,38.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/21/2024,326,0.06, ,0.60,H,176, ,8.4,Y,53.2, ,41.1,Y,46.2, ,96, ,58, ,79,Y,40.1,Y,13.9,R,332.8,R,42.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/22/2024,327,0.06, ,0.32, ,56, ,7.4, ,52.8, ,40.7,Y,46.0, ,94, ,44, ,70, ,36.6, ,14.5,R,348.2,R,43.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/23/2024,328,0.02, ,0.60, ,162, ,6.8, ,41.5, ,30.4, ,35.3, ,100, ,88, ,97, ,34.6, ,6.3, ,151.9, ,42.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/24/2024,329,0.04, ,0.02, ,240, ,4.8, ,44.6, ,19.0, ,30.4, ,100, ,51, ,84, ,26.1, ,3.6, ,85.6, ,40.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/25/2024,330,0.02, ,0.07, ,116, ,6.3, ,44.6, ,24.5, ,37.0, ,98, ,61, ,84, ,32.6, ,4.1, ,97.3, ,40.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/26/2024,331,0.04, ,0.01, ,200, ,6.1, ,44.2, ,23.9, ,35.6, ,99, ,52, ,86, ,31.8, ,6.4, ,154.7, ,41.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/27/2024,332,0.05, ,0.00, ,265, ,4.6, ,41.5, ,22.0, ,30.3, ,99, ,52, ,80, ,24.9, ,9.7,Y,232.8,Y,39.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/28/2024,333,0.04, ,0.00, ,258, ,4.1, ,43.1, ,16.3, ,27.6, ,99, ,50, ,81, ,22.5, ,3.7, ,89.9, ,37.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/29/2024,334,0.03, ,0.00, ,237, ,4.1, ,46.8, ,14.7, ,25.6, ,100, ,47, ,88, ,22.6, ,2.0, ,48.4, ,36.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,11/30/2024,335,0.04, ,0.00, ,258, ,4.0, ,50.7, ,13.4, ,26.4, ,99, ,43, ,82, ,21.8, ,2.0, ,46.9, ,35.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/1/2024,336,0.03, ,0.00, ,161, ,4.3, ,41.9, ,14.9, ,27.1, ,99, ,55, ,86, ,23.6, ,2.4, ,58.4, ,34.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/2/2024,337,0.05, ,0.00, ,244, ,4.7, ,49.8, ,19.9, ,31.7, ,99, ,46, ,78, ,25.6, ,3.8, ,91.9, ,35.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/3/2024,338,0.05, ,0.00, ,247, ,4.5, ,50.2, ,17.9, ,31.0, ,99, ,40, ,77, ,24.6, ,3.3, ,79.8, ,35.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/4/2024,339,0.05, ,0.00, ,247, ,4.6, ,52.8, ,17.0, ,31.1, ,100, ,40, ,78, ,24.9, ,2.5, ,60.9, ,35.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/5/2024,340,0.05, ,0.00, ,249, ,4.7, ,54.8, ,18.3, ,32.1, ,100, ,39, ,76, ,25.4, ,2.6, ,61.8, ,35.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/6/2024,341,0.05, ,0.00, ,241, ,4.5, ,52.3, ,16.7, ,31.3, ,99, ,37, ,76, ,24.7, ,4.1, ,98.8, ,35.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/7/2024,342,0.04, ,0.00, ,210, ,4.8, ,52.4, ,18.6, ,33.0, ,99, ,37, ,75, ,26.1, ,2.1, ,50.3, ,35.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/8/2024,343,0.04, ,0.00, ,248, ,4.0, ,54.5, ,15.2, ,30.6, ,100, ,22, ,69, ,21.7, ,2.2, ,52.2, ,35.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/9/2024,344,0.07, ,0.00, ,253, ,2.9, ,43.0, ,11.5, ,28.3, ,95, ,27, ,54, ,13.9, ,9.9,Y,237.9,Y,34.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/10/2024,345,0.04, ,0.00, ,236, ,2.8, ,44.7, ,9.0, ,24.9, ,97, ,28, ,61, ,13.5, ,2.6, ,62.9, ,33.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/11/2024,346,0.05, ,0.00, ,215, ,2.9, ,51.6, ,12.1, ,31.7, ,96, ,21, ,47, ,13.9, ,3.6, ,86.6, ,33.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/12/2024,347,0.05, ,0.00, ,155, ,5.0, ,43.2, ,27.6, ,35.6, ,99, ,29, ,71, ,27.2, ,7.4, ,176.7, ,33.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/13/2024,348,0.03, ,0.00, ,112, ,5.4, ,45.8, ,26.4, ,35.1, ,99, ,53, ,78, ,29.1, ,7.5, ,180.2, ,34.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/14/2024,349,0.01, ,0.64, ,78, ,6.1, ,38.5, ,22.5, ,33.2, ,100, ,84, ,95, ,31.8, ,6.8, ,163.9, ,35.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/15/2024,350,0.03, ,0.00, ,221, ,4.4, ,38.8, ,11.8, ,25.2, ,100, ,65, ,94, ,23.8, ,2.1, ,51.1, ,35.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/16/2024,351,0.02, ,0.15, ,94, ,6.3, ,42.5, ,24.2, ,34.8, ,98, ,68, ,92, ,32.6, ,7.1, ,171.3, ,34.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/17/2024,352,0.04, ,0.00, ,211, ,6.1, ,51.1, ,25.1, ,34.3, ,100, ,55, ,90, ,31.8, ,2.5, ,60.7, ,35.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/18/2024,353,0.03, ,0.00, ,191, ,5.3, ,45.3, ,20.1, ,29.3, ,100, ,72, ,96, ,28.4, ,2.1, ,51.6, ,35.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/19/2024,354,0.04, ,0.00, ,247, ,5.4, ,49.3, ,18.6, ,31.1, ,100, ,60, ,91, ,28.7, ,1.8, ,43.1, ,35.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/20/2024,355,0.00, ,0.00, ,63, ,5.5, ,35.0, ,22.0, ,29.5, ,100, ,96, ,100, ,29.6, ,2.1, ,50.4, ,34.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/21/2024,356,0.05, ,0.08, ,147, ,6.7, ,51.1, ,27.9, ,41.0, ,100, ,38, ,77, ,34.4, ,9.0,Y,215.5,Y,35.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/22/2024,357,0.04, ,0.09, ,163, ,8.3,Y,53.2, ,35.5, ,43.0, ,100, ,61, ,88,Y,39.6,Y,4.5, ,107.5, ,37.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/23/2024,358,0.03, ,0.01, ,167, ,7.8,Y,52.5, ,30.6, ,40.0, ,100, ,66, ,93,Y,38.2,Y,2.9, ,70.8, ,39.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/24/2024,359,0.01, ,0.26, ,50, ,6.9, ,51.3, ,21.8, ,37.6, ,100, ,62, ,90, ,35.0, ,6.9, ,165.5, ,39.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/25/2024,360,0.02, ,0.00, ,126, ,5.4, ,38.1, ,23.2, ,29.4, ,100, ,85, ,98, ,28.9, ,2.8, ,67.3, ,37.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/26/2024,361,0.04, ,0.03, ,138, ,6.8, ,48.0, ,34.3, ,39.8, ,99, ,65, ,82, ,34.8, ,9.2,Y,220.7,Y,38.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/27/2024,362,0.07, ,0.02, ,219, ,7.2, ,53.2, ,35.3, ,44.1, ,98, ,52, ,74, ,36.2, ,9.6,Y,229.3,Y,39.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/28/2024,363,0.06, ,0.00, ,167, ,8.1, ,54.1, ,40.0, ,45.7, ,92, ,65, ,77, ,39.0, ,10.7,Y,257.1,Y,40.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/29/2024,364,0.02, ,0.82, ,92, ,7.4, ,46.1, ,34.1, ,40.5, ,99, ,65, ,86, ,36.7, ,9.2,Y,221.6,Y,40.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/30/2024,365,0.04, ,0.00, ,232, ,5.5, ,40.9, ,28.7, ,34.0, ,100, ,63, ,83, ,29.5, ,7.1, ,170.2, ,39.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,12/31/2024,366,0.00,H,0.00,H,197,H,4.9,H,40.1, ,24.3, ,31.5,H,98,H,98,H,82, ,26.8, ,3.3,H,79.0,H,37.7,H
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/1/2025,001,0.03, ,0.01, ,102, ,6.4, ,46.0, ,26.4, ,37.5, ,99, ,51, ,84, ,33.3, ,5.3, ,127.5, ,37.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/2/2025,002,0.03, ,0.00, ,83, ,8.1, ,54.5, ,30.4, ,41.2, ,100, ,66, ,92, ,39.0, ,2.2, ,53.1, ,40.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/3/2025,003,0.02, ,0.20, ,72, ,6.0, ,48.4, ,25.5, ,36.4, ,100, ,48, ,82, ,31.5, ,7.8, ,187.2, ,38.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/4/2025,004,0.03, ,0.08, ,206, ,4.7, ,36.5, ,12.1, ,26.1, ,100, ,82, ,98, ,25.7, ,2.5, ,59.0, ,37.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/5/2025,005,0.03, ,0.00, ,208, ,5.4, ,40.6, ,22.8, ,29.5, ,100, ,83, ,97, ,28.8, ,2.3, ,54.3, ,36.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/6/2025,006,0.04, ,0.04, ,240, ,6.4, ,47.4, ,25.4, ,36.0, ,100, ,68, ,89, ,33.2, ,5.2, ,124.0, ,37.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/7/2025,007,0.05, ,0.00, ,249, ,4.7, ,42.0, ,29.4, ,34.4, ,84, ,56, ,70, ,25.6, ,8.0, ,192.7, ,36.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/8/2025,008,0.06, ,0.00, ,233, ,4.3, ,45.0, ,22.7, ,32.5, ,99, ,43, ,69, ,23.7, ,7.6, ,183.5, ,35.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/9/2025,009,0.07, ,0.00, ,259, ,4.3, ,47.7, ,20.0, ,33.8, ,99, ,39, ,66, ,23.6, ,8.4, ,202.7, ,35.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/10/2025,010,0.06, ,0.00, ,225, ,4.3, ,57.6, ,21.1, ,36.0, ,99, ,33, ,60, ,23.4, ,4.4, ,105.8, ,35.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/11/2025,011,0.06, ,0.00, ,264, ,3.8, ,43.7, ,23.3, ,32.2, ,90, ,25, ,62, ,20.6, ,6.9, ,164.8, ,35.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/12/2025,012,0.05, ,0.00, ,263, ,3.6, ,37.3, ,20.3, ,28.9, ,82, ,52, ,67, ,19.5, ,8.8,Y,211.6,Y,34.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/13/2025,013,0.06, ,0.00, ,261, ,3.3, ,39.6, ,19.5, ,29.6, ,88, ,39, ,60, ,17.3, ,9.7,Y,231.9,Y,34.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/14/2025,014,0.07, ,0.00, ,263, ,3.5, ,47.8, ,15.6, ,31.0, ,98, ,31, ,59, ,18.6, ,6.7, ,159.7, ,33.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/15/2025,015,0.09, ,0.00, ,267, ,3.6, ,50.4, ,20.1, ,36.3, ,83, ,29, ,49, ,19.0, ,10.5,Y,251.6,Y,33.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/16/2025,016,0.05, ,0.00, ,269, ,4.1, ,53.4, ,16.0, ,31.8, ,99, ,30, ,67, ,22.2, ,2.6, ,61.7, ,33.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/17/2025,017,0.06, ,0.00, ,277, ,4.0, ,52.6, ,15.4, ,31.7, ,99, ,31, ,66, ,21.7, ,3.7, ,89.6, ,33.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/18/2025,018,0.06, ,0.00, ,275, ,3.9, ,47.1, ,13.5, ,28.7, ,99, ,38, ,73, ,21.1, ,4.8, ,115.2, ,33.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/19/2025,019,0.05, ,0.00, ,278, ,3.3, ,53.6, ,12.2, ,30.4, ,99, ,19, ,58, ,17.2, ,3.7, ,89.8, ,33.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/20/2025,020,0.08, ,0.00, ,289, ,2.5, ,38.0, ,13.2, ,28.2, ,74, ,28, ,48, ,10.9, ,11.6,R,277.7,R,33.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/21/2025,021,0.05, ,0.00, ,286, ,2.5, ,52.9, ,7.0, ,25.9, ,93, ,18, ,53, ,11.3, ,2.4, ,58.6, ,33.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/22/2025,022,0.08, ,0.00, ,290, ,2.5, ,52.8, ,9.7, ,30.5, ,95, ,12, ,43, ,10.8, ,6.6, ,157.5, ,32.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/23/2025,023,0.08, ,0.00, ,288, ,2.5, ,53.8, ,16.8, ,33.4, ,87, ,15, ,39, ,11.1, ,5.8, ,139.8, ,32.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/24/2025,024,0.07, ,0.00, ,259, ,3.1, ,58.4, ,14.5, ,32.9, ,95, ,14, ,49, ,16.0, ,4.2, ,101.4, ,32.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/25/2025,025,0.07, ,0.00, ,230, ,2.8, ,34.8, ,22.8, ,28.1, ,78, ,36, ,54, ,13.5, ,11.0,Y,263.5,Y,33.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/26/2025,026,0.06, ,0.00, ,294, ,2.7, ,34.1, ,17.5, ,24.8, ,77, ,43, ,59, ,12.6, ,8.0, ,192.5, ,33.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/27/2025,027,0.07, ,0.00, ,296, ,2.7, ,42.0, ,14.6, ,27.9, ,90, ,31, ,53, ,12.9, ,8.1, ,194.3, ,32.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/28/2025,028,0.06, ,0.00, ,299, ,2.6, ,47.6, ,8.0, ,25.9, ,93, ,21, ,54, ,11.5, ,4.1, ,97.8, ,32.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/29/2025,029,0.06, ,0.00, ,7, ,2.8, ,45.8, ,12.5, ,24.2, ,95, ,23, ,63, ,13.6, ,3.7, ,89.9, ,32.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/30/2025,030,0.06, ,0.00, ,312, ,2.7, ,57.1, ,7.1, ,27.6, ,98, ,14, ,53, ,12.9, ,2.2, ,52.1, ,32.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,1/31/2025,031,0.02, ,0.00, ,75, ,5.8, ,45.3, ,20.2, ,36.2, ,95, ,47, ,80, ,30.6, ,6.3, ,151.7, ,32.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,2/1/2025,032,0.02, ,0.49, ,98, ,8.7,Y,47.6, ,36.9, ,41.5, ,99, ,81, ,97,Y,40.8,Y,7.3, ,176.0, ,33.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,2/2/2025,033,0.02, ,0.34, ,63, ,8.9,Y,47.4, ,40.4,Y,44.1, ,99, ,75, ,90,Y,41.5,Y,12.3,R,295.9,R,36.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,2/3/2025,034,0.08, ,0.07, ,182, ,6.3, ,49.9, ,37.2, ,43.8, ,94, ,41, ,64, ,32.6, ,14.6,R,349.8,R,38.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,2/4/2025,035,0.04, ,0.79, ,142, ,7.7,Y,49.2, ,34.8, ,41.7, ,99, ,74, ,86,Y,37.9,Y,11.1,Y,266.0,Y,38.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,2/5/2025,036,0.08, ,0.00, ,336, ,3.6, ,43.1, ,24.2, ,33.5, ,85, ,34, ,56, ,19.3, ,9.2,Y,220.6,Y,37.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,2/6/2025,037,0.01, ,0.31, ,87, ,6.2, ,44.2, ,22.4, ,34.8, ,99, ,63, ,90, ,32.3, ,7.8, ,186.2, ,35.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,2/7/2025,038,0.06, ,0.03, ,253, ,5.3, ,43.4, ,29.7, ,35.1, ,93, ,58, ,77, ,28.7, ,9.2, ,220.3, ,36.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,2/8/2025,039,0.06, ,0.00, ,362,R,4.0, ,42.0, ,23.8, ,31.6, ,94, ,34, ,67, ,21.8, ,5.3, ,128.1, ,36.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,2/9/2025,040,0.08, ,0.00, ,356, ,3.6, ,39.4, ,22.7, ,29.7, ,86, ,42, ,65, ,19.2, ,12.0,Y,289.0,Y,35.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,2/10/2025,041,0.07, ,0.00, ,355, ,3.7, ,41.5, ,17.2, ,28.4, ,96, ,43, ,71, ,20.1, ,6.2, ,149.0, ,34.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,2/11/2025,042,0.07, ,0.00, ,334, ,3.6, ,37.1, ,19.2, ,26.9, ,99, ,45, ,72, ,19.2, ,6.0, ,143.9, ,34.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,2/12/2025,043,0.06, ,0.00, ,313, ,3.1, ,41.8, ,12.0, ,26.7, ,95, ,25, ,63, ,15.8, ,3.8, ,92.3, ,34.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,2/13/2025,044,0.02, ,1.39, ,87, ,6.3, ,40.0, ,30.0, ,34.8, ,100, ,48, ,92, ,32.7, ,8.7, ,209.0, ,33.8, 
